time,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
100.0000,0.0989,0.1003,0.1021,0.0989,0.1003,0.1021,0.0989,0.1003,0.1021,0.1139,0.1243,0.1019,0.1013,0.1142,0.1041,0.1006,0.0996,0.1069,0.1052,0.1020,0.1165,0.1012,0.1080,0.1049,0.1054,0.1135,0.1314
156.0000,0.0987,0.1035,0.1022,0.0987,0.1035,0.1022,0.0987,0.1035,0.1022,0.0987,0.1035,0.1022,0.1132,0.1134,0.1130,0.1371,0.1165,0.1190,0.1340,0.1381,0.1419,0.1261,0.1241,0.1220,0.1337,0.1313,0.1343
159.0000,0.0991,0.1011,0.0998,0.0991,0.1011,0.0998,0.0991,0.1011,0.0998,0.0991,0.1011,0.0998,0.1151,0.1134,0.1109,0.1343,0.1292,0.1222,0.1340,0.1384,0.1410,0.1246,0.1237,0.1242,0.1334,0.1323,0.1342
162.0000,0.0993,0.1019,0.1018,0.0993,0.1019,0.1018,0.0993,0.1019,0.1018,0.0993,0.1019,0.1018,0.1129,0.1108,0.1111,0.1346,0.1391,0.1419,0.1340,0.1384,0.1410,0.1234,0.1234,0.1242,0.1342,0.1339,0.1353
165.0000,0.0989,0.1015,0.1021,0.0989,0.1015,0.1021,0.0989,0.1015,0.1021,0.0989,0.1015,0.1021,0.1112,0.1101,0.1106,0.1359,0.1394,0.1423,0.1340,0.1381,0.1319,0.1182,0.1207,0.1156,0.1355,0.1352,0.1376
168.0000,0.0971,0.1007,0.1007,0.0971,0.1007,0.1007,0.0971,0.1007,0.1007,0.0971,0.1007,0.1007,0.1096,0.1098,0.1081,0.1340,0.1381,0.1419,0.1416,0.1431,0.1351,0.1217,0.1264,0.1210,0.1380,0.1387,0.1412
171.0000,0.0989,0.1003,0.1021,0.0989,0.1003,0.1021,0.0989,0.1003,0.1021,0.0989,0.1003,0.1021,0.1111,0.1091,0.1070,0.1340,0.1384,0.1410,0.1431,0.1550,0.1670,0.1262,0.1251,0.1256,0.1406,0.1407,0.1434
174.0000,0.0989,0.1015,0.1021,0.0989,0.1015,0.1021,0.0989,0.1015,0.1021,0.0989,0.1015,0.1021,0.1096,0.1087,0.1092,0.1340,0.1384,0.1410,0.1416,0.1431,0.1650,0.1358,0.1350,0.1335,0.1447,0.1453,0.1489
177.0000,0.0987,0.1035,0.1022,0.0987,0.1035,0.1022,0.0987,0.1035,0.1022,0.0987,0.1035,0.1022,0.1132,0.1134,0.1130,0.1340,0.1381,0.1319,0.1458,0.1570,0.1739,0.1361,0.1391,0.1387,0.1486,0.1493,0.1509
180.0000,0.0991,0.1011,0.0998,0.0991,0.1011,0.0998,0.0991,0.1011,0.0998,0.0991,0.1011,0.0998,0.1151,0.1134,0.1109,0.1343,0.1492,0.1222,0.1476,0.1594,0.1768,0.1356,0.1313,0.1313,0.1527,0.1536,0.1556
183.0000,0.0993,0.1019,0.1018,0.0993,0.1019,0.1018,0.0993,0.1019,0.1018,0.0993,0.1019,0.1018,0.1129,0.1108,0.1111,0.1346,0.1391,0.1419,0.1501,0.1626,0.1786,0.1362,0.1367,0.1373,0.1637,0.1636,0.1648
186.0000,0.0989,0.1003,0.1021,0.0989,0.1015,0.1021,0.0989,0.1015,0.1021,0.0989,0.1015,0.1021,0.1112,0.1101,0.1106,0.1359,0.1394,0.1423,0.1529,0.1651,0.1805,0.1385,0.1440,0.1483,0.1709,0.1677,0.1769
189.0000,0.0989,0.1015,0.1021,0.0971,0.1007,0.1007,0.0971,0.1007,0.1007,0.0971,0.1007,0.1007,0.1096,0.1098,0.1081,0.1340,0.1381,0.1419,0.1578,0.1698,0.1867,0.1526,0.1571,0.1582,0.1739,0.1743,0.1838
192.0000,0.0987,0.1035,0.1022,0.0989,0.1015,0.1021,0.0989,0.1003,0.1021,0.0989,0.1003,0.1021,0.1111,0.1091,0.1070,0.1340,0.1384,0.1410,0.1611,0.1750,0.1903,0.1548,0.1621,0.1698,0.1842,0.1816,0.1938
195.0000,0.0991,0.1011,0.0998,0.0987,0.1035,0.1022,0.0989,0.1015,0.1021,0.0977,0.0991,0.1017,0.1096,0.1087,0.1092,0.1343,0.1380,0.1397,0.1651,0.1799,0.1957,0.1633,0.1731,0.1807,0.1898,0.1902,0.1999
198.0000,0.0993,0.1019,0.1018,0.0991,0.1011,0.0998,0.0987,0.1035,0.1022,0.0993,0.1001,0.1016,0.1084,0.1084,0.1092,0.1345,0.1386,0.1414,0.1701,0.1846,0.1981,0.1822,0.1825,0.1982,0.2002,0.1995,0.2126
201.0000,0.0989,0.1015,0.1021,0.0993,0.1019,0.1018,0.0991,0.1011,0.0998,0.0966,0.0985,0.1018,0.1065,0.1080,0.1064,0.1331,0.1395,0.1418,0.1750,0.1900,0.2050,0.1972,0.2059,0.2129,0.2137,0.2125,0.2252
204.0000,0.0971,0.1007,0.1007,0.0989,0.1015,0.1021,0.0993,0.1019,0.1018,0.1007,0.1006,0.1022,0.1096,0.1081,0.1060,0.1340,0.1374,0.1403,0.1833,0.2018,0.2107,0.2049,0.2173,0.2270,0.2233,0.2242,0.2387
207.0000,0.0989,0.1003,0.1021,0.0971,0.1007,0.1007,0.0989,0.1015,0.1021,0.0977,0.0982,0.1022,0.1070,0.1068,0.1070,0.1344,0.1377,0.1397,0.1861,0.2042,0.2130,0.2141,0.2307,0.2435,0.2363,0.2345,0.2511
210.0000,0.0989,0.1015,0.1021,0.0987,0.1035,0.1022,0.0971,0.1007,0.1007,0.0967,0.0973,0.1012,0.1062,0.1063,0.1055,0.1339,0.1369,0.1401,0.1883,0.2074,0.2148,0.2280,0.2457,0.2610,0.2400,0.2500,0.2650
213.0000,0.0987,0.1035,0.1022,0.0991,0.1011,0.0998,0.0989,0.1003,0.1021,0.0965,0.0998,0.1019,0.1045,0.1059,0.1056,0.1336,0.1372,0.1411,0.1886,0.2086,0.2168,0.2427,0.2602,0.2769,0.2720,0.2735,0.2889
216.0000,0.0989,0.1003,0.1021,0.0993,0.1019,0.1018,0.0989,0.1015,0.1021,0.0989,0.0973,0.1021,0.1057,0.1063,0.1062,0.1335,0.1368,0.1393,0.1909,0.2113,0.2187,0.2557,0.2743,0.2713,0.2865,0.2887,0.3051
219.0000,0.0989,0.1015,0.1021,0.0989,0.1015,0.1021,0.0987,0.1035,0.1022,0.0979,0.0981,0.1030,0.1060,0.1050,0.1000,0.1300,0.1300,0.1350,0.1925,0.2000,0.2100,0.2650,0.2800,0.2700,0.3050,0.2990,0.3110
223.0000,0.0987,0.1035,0.1022,0.0971,0.1007,0.1007,0.0991,0.1011,0.0998,0.1048,0.0970,0.0977,0.1069,0.1047,0.0984,0.1251,0.1278,0.1337,0.1956,0.1946,0.2019,0.2825,0.2852,0.2662,0.3230,0.3140,0.3221
226.0000,0.0991,0.1011,0.0998,0.0989,0.1003,0.1021,0.0989,0.1003,0.1021,0.1073,0.0965,0.0957,0.1068,0.1034,0.0976,0.1231,0.1235,0.1301,0.1822,0.1825,0.1982,0.2896,0.2945,0.2547,0.3339,0.3259,0.3340
229.0000,0.0993,0.1019,0.1018,0.0989,0.1015,0.1021,0.0989,0.1015,0.1021,0.1052,0.0963,0.0973,0.1060,0.1045,0.0973,0.1198,0.1220,0.1293,0.1694,0.1708,0.1880,0.2897,0.2966,0.2467,0.3417,0.3393,0.3452
232.0000,0.0989,0.1015,0.1021,0.0987,0.1035,0.1022,0.0987,0.1035,0.1022,0.1042,0.0969,0.0961,0.1047,0.1065,0.0968,0.1164,0.1248,0.1253,0.1579,0.1622,0.1753,0.2860,0.2941,0.2348,0.3518,0.3466,0.3548
