time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504,505,506,507,508,509,510,511,512,513,514,515,516,517,518,519,520,521,522,523,524,525,526,527,528,529,530,531,532,533,534,535,536,537,538,539,540,541,542,543,544,545,546,547,548,549,550,551,552,553,554,555,556,557,558,559,560,561,562,563,564,565,566,567,568,569,570,571,572,573,574,575,576,577,578,579,580,581,582,583,584,585,586,587,588,589,590,591,592,593,594,595,596,597,598,599
2.5,-3.5734668618833267,-3.3364276645824775,-3.3364276645824775,-3.3658714424749596,-3.3510744405468786,-3.3364276645824775,-3.2933589426905914,-3.3658714424749596,-3.321928094887362,-3.6259342817774622,-3.2515387669959646,-3.1844245711374275,-3.2108967824986183,-3.2515387669959646,-3.380821783940931,-3.380821783940931,-3.3658714424749596,-3.3075728019102923,-3.2515387669959646,-3.3658714424749596,-3.2792837574788685,-3.3075728019102923,-3.321928094887362,-3.3075728019102923,-3.2933589426905914,-3.2792837574788685,-3.3658714424749596,-3.3364276645824775,-3.321928094887362,-3.2792837574788685,-3.1975999598851605,-3.22431729826094,-3.3658714424749596,-3.3658714424749596,-3.321928094887362,-3.3510744405468786,-3.321928094887362,-3.3075728019102923,-3.3364276645824775,-3.395928676331139,-3.265344566520995,-3.3075728019102923,-3.3510744405468786,-3.3364276645824775,-3.2792837574788685,-3.265344566520995,-3.2515387669959646,-3.3658714424749596,-3.321928094887362,-3.3075728019102923,-3.1328942704973453,-3.1328942704973453,-3.22431729826094,-3.395928676331139,-3.3364276645824775,-3.380821783940931,-3.3364276645824775,-3.2933589426905914,-3.2792837574788685,-3.3510744405468786,-3.1584293626044833,-3.145605322246899,-3.1844245711374275,-3.237863830098888,-3.237863830098888,-3.2108967824986183,-3.2515387669959646,-3.2515387669959646,-3.2515387669959646,-3.1844245711374275,-3.0588936890535687,-2.9434164716336326,-3.023269779322847,-3.023269779322847,-3.1844245711374275,-3.1975999598851605,-3.2515387669959646,-3.2933589426905914,-3.2515387669959646,-3.2515387669959646,-3.0954195650786827,-3.0709665213541433,-3.0350469470992008,-3.0469210473874924,-3.0115879742752116,-2.9213901653036336,-3.1328942704973453,-3.1584293626044833,-3.145605322246899,-3.145605322246899,-3.023269779322847,-2.67116353577046,-2.8059129478836975,-2.888968687611256,-2.965784284662087,-3.0115879742752116,-3.2108967824986183,-3.1584293626044833,-3.1975999598851605,-3.5563933485243853,-3.321928094887362,-3.2933589426905914,-3.3510744405468786,-3.395928676331139,-3.380821783940931,-3.3510744405468786,-3.3510744405468786,-3.321928094887362,-3.1844245711374275,-3.5734668618833267,-3.107803289534515,-3.1975999598851605,-3.2933589426905914,-3.2933589426905914,-3.2792837574788685,-3.2792837574788685,-3.265344566520995,-3.380821783940931,-3.3510744405468786,-3.380821783940931,-3.1328942704973453,-3.1975999598851605,-3.237863830098888,-3.3510744405468786,-3.3364276645824775,-3.321928094887362,-3.321928094887362,-3.321928094887362,-3.265344566520995,-3.3364276645824775,-3.107803289534515,-3.1713684183119812,-3.2933589426905914,-3.3075728019102923,-3.2792837574788685,-3.2108967824986183,-3.2108967824986183,-3.1975999598851605,-3.2792837574788685,-3.2792837574788685,-3.0588936890535687,-3.22431729826094,-3.2792837574788685,-3.3075728019102923,-3.3075728019102923,-3.2933589426905914,-3.2933589426905914,-3.265344566520995,-3.1713684183119812,-3.22431729826094,-2.954557029238833,-3.0,-3.1844245711374275,-3.145605322246899,-3.107803289534515,-3.1713684183119812,-3.237863830098888,-3.237863830098888,-3.237863830098888,-3.237863830098888,-2.9885043611621707,-2.9885043611621707,-3.1713684183119812,-3.237863830098888,-3.1844245711374275,-3.0954195650786827,-3.1975999598851605,-3.1713684183119812,-3.107803289534515,-3.107803289534515,-2.7958592832197744,-2.7178567712185018,-2.977099597889921,-2.910501849160897,-2.857259827883918,-2.9885043611621707,-3.0469210473874924,-3.1844245711374275,-3.1713684183119812,-3.265344566520995,-2.77595972578207,-2.857259827883918,-2.8365012677171206,-2.954557029238833,-2.8783214434117474,-2.7178567712185018,-3.22431729826094,-3.3510744405468786,-3.265344566520995,-3.41119543298445,-2.8468432119385794,-2.6082322800440036,-2.8468432119385794,-2.7958592832197744,-2.8677522017015606,-2.8365012677171206,-3.265344566520995,-3.237863830098888,-3.107803289534515,-3.265344566520995,-3.662003536484984,-3.2792837574788685,-3.2792837574788685,-3.265344566520995,-3.2792837574788685,-3.265344566520995,-3.2108967824986183,-3.3075728019102923,-3.237863830098888,-3.643856189774725,-3.2515387669959646,-3.107803289534515,-3.321928094887362,-3.2515387669959646,-3.380821783940931,-3.3658714424749596,-3.3364276645824775,-3.2515387669959646,-3.2108967824986183,-3.2515387669959646,-3.265344566520995,-3.237863830098888,-3.2515387669959646,-3.3075728019102923,-3.2792837574788685,-3.237863830098888,-3.237863830098888,-3.2515387669959646,-3.237863830098888,-3.321928094887362,-3.2933589426905914,-3.2933589426905914,-3.3075728019102923,-3.3075728019102923,-3.2792837574788685,-3.2792837574788685,-3.2933589426905914,-3.2792837574788685,-3.2792837574788685,-3.2933589426905914,-3.2515387669959646,-3.2933589426905914,-3.2933589426905914,-3.2792837574788685,-3.2933589426905914,-3.2515387669959646,-3.237863830098888,-3.3510744405468786,-3.2933589426905914,-3.3075728019102923,-3.321928094887362,-3.3075728019102923,-3.321928094887362,-3.321928094887362,-3.265344566520995,-3.2515387669959646,-3.3075728019102923,-3.2933589426905914,-3.265344566520995,-3.3075728019102923,-3.22431729826094,-3.1975999598851605,-3.1975999598851605,-3.22431729826094,-3.2108967824986183,-3.1844245711374275,-3.2108967824986183,-3.1844245711374275,-3.1844245711374275,-3.2108967824986183,-3.1202942337177118,-3.1713684183119812,-3.2108967824986183,-3.2108967824986183,-3.2515387669959646,-3.265344566520995,-3.2792837574788685,-3.1584293626044833,-3.1975999598851605,-3.1844245711374275,-3.145605322246899,-3.107803289534515,-3.1202942337177118,-3.1713684183119812,-3.1844245711374275,-3.1584293626044833,-3.1584293626044833,-3.1584293626044833,-3.1202942337177118,-3.265344566520995,-3.4266254735540556,-3.083141235300246,-3.1328942704973453,-3.145605322246899,-3.1584293626044833,-3.1713684183119812,-3.237863830098888,-3.22431729826094,-3.2108967824986183,-3.6259342817774622,-3.6259342817774622,-3.2792837574788685,-3.2792837574788685,-3.265344566520995,-3.321928094887362,-3.2933589426905914,-3.265344566520995,-3.265344566520995,-3.1975999598851605,-3.6259342817774622,-3.1844245711374275,-3.265344566520995,-3.3075728019102923,-3.2792837574788685,-3.3364276645824775,-3.3364276645824775,-3.3075728019102923,-3.265344566520995,-3.265344566520995,-3.2933589426905914,-3.265344566520995,-3.2515387669959646,-3.22431729826094,-3.2933589426905914,-3.265344566520995,-3.2515387669959646,-3.2792837574788685,-3.237863830098888,-3.2515387669959646,-3.237863830098888,-3.22431729826094,-3.1975999598851605,-3.265344566520995,-3.265344566520995,-3.237863830098888,-3.265344566520995,-3.237863830098888,-3.237863830098888,-3.2792837574788685,-3.2515387669959646,-3.2108967824986183,-3.1975999598851605,-3.1975999598851605,-3.2108967824986183,-3.2792837574788685,-3.1975999598851605,-3.22431729826094,-3.2515387669959646,-3.2108967824986183,-3.237863830098888,-3.1328942704973453,-3.107803289534515,-3.1584293626044833,-3.265344566520995,-3.237863830098888,-3.2108967824986183,-3.2792837574788685,-3.265344566520995,-3.1975999598851605,-3.265344566520995,-3.1975999598851605,-3.1844245711374275,-3.22431729826094,-3.2515387669959646,-3.22431729826094,-3.237863830098888,-3.265344566520995,-3.2515387669959646,-3.2108967824986183,-3.1975999598851605,-3.1202942337177118,-3.1328942704973453,-3.22431729826094,-3.1584293626044833,-3.2515387669959646,-3.2108967824986183,-3.237863830098888,-3.22431729826094,-3.1975999598851605,-3.2108967824986183,-3.0954195650786827,-3.107803289534515,-3.0588936890535687,-3.145605322246899,-3.0954195650786827,-3.023269779322847,-3.5063526660247897,-3.522840788813359,-3.522840788813359,-3.5063526660247897,-3.3510744405468786,-3.2933589426905914,-3.41119543298445,-3.3075728019102923,-3.2933589426905914,-3.321928094887362,-3.4900508536956893,-3.4422223286050744,-3.4900508536956893,-3.4422223286050744,-3.522840788813359,-3.3364276645824775,-3.3510744405468786,-3.3658714424749596,-3.380821783940931,-3.3658714424749596,-3.380821783940931,-3.380821783940931,-3.321928094887362,-3.539519529959989,-3.265344566520995,-3.2792837574788685,-3.3075728019102923,-3.2933589426905914,-3.321928094887362,-3.3364276645824775,-3.3075728019102923,-3.3075728019102923,-3.265344566520995,-3.321928094887362,-3.237863830098888,-3.2792837574788685,-3.2933589426905914,-3.3658714424749596,-3.3510744405468786,-3.3510744405468786,-3.2933589426905914,-3.265344566520995,-3.2108967824986183,-3.2933589426905914,-3.237863830098888,-3.265344566520995,-3.3364276645824775,-3.3364276645824775,-3.3075728019102923,-3.321928094887362,-3.321928094887362,-3.3075728019102923,-3.2792837574788685,-3.2515387669959646,-3.1713684183119812,-3.265344566520995,-3.321928094887362,-3.3510744405468786,-3.3364276645824775,-3.1713684183119812,-3.2933589426905914,-3.3075728019102923,-3.2792837574788685,-3.2515387669959646,-3.1844245711374275,-3.1713684183119812,-3.2515387669959646,-3.22431729826094,-3.1975999598851605,-3.22431729826094,-3.2792837574788685,-3.265344566520995,-3.237863830098888,-3.2792837574788685,-3.1584293626044833,-3.145605322246899,-3.22431729826094,-3.265344566520995,-3.22431729826094,-3.237863830098888,-3.2515387669959646,-3.2515387669959646,-3.237863830098888,-3.265344566520995,-3.107803289534515,-3.0954195650786827,-3.1584293626044833,-3.1202942337177118,-3.145605322246899,-3.1584293626044833,-3.237863830098888,-3.2108967824986183,-3.22431729826094,-3.2515387669959646,-3.0588936890535687,-3.0588936890535687,-3.083141235300246,-3.1584293626044833,-3.107803289534515,-3.0115879742752116,-3.1202942337177118,-3.1844245711374275,-3.1713684183119812,-3.22431729826094,-3.1328942704973453,-2.8059129478836975,-2.9213901653036336,-3.0115879742752116,-2.965784284662087,-2.977099597889921,-3.1975999598851605,-3.1584293626044833,-3.2515387669959646,-3.4579896444633906,-3.4579896444633906,-3.1844245711374275,-3.237863830098888,-3.2792837574788685,-3.2933589426905914,-3.2792837574788685,-3.265344566520995,-3.2792837574788685,-3.2108967824986183,-3.539519529959989,-3.1202942337177118,-3.145605322246899,-3.22431729826094,-3.22431729826094,-3.3075728019102923,-3.3075728019102923,-3.2933589426905914,-3.22431729826094,-3.1844245711374275,-3.22431729826094,-3.1584293626044833,-3.1844245711374275,-3.2108967824986183,-3.321928094887362,-3.3075728019102923,-3.2933589426905914,-3.3510744405468786,-3.321928094887362,-3.2933589426905914,-3.3510744405468786,-3.22431729826094,-3.22431729826094,-3.3364276645824775,-3.3364276645824775,-3.2933589426905914,-3.2792837574788685,-3.265344566520995,-3.2515387669959646,-3.2515387669959646,-3.2792837574788685,-3.107803289534515,-3.1713684183119812,-3.1713684183119812,-3.237863830098888,-3.237863830098888,-3.1975999598851605,-3.2108967824986183,-3.2933589426905914,-3.22431729826094,-3.22431729826094,-3.0,-3.023269779322847,-3.1202942337177118,-3.1975999598851605,-3.145605322246899,-3.1844245711374275,-3.237863830098888,-3.2108967824986183,-3.2108967824986183,-3.237863830098888,-3.0954195650786827,-3.083141235300246,-3.145605322246899,-3.2108967824986183,-3.1975999598851605,-3.1975999598851605,-3.265344566520995,-3.237863830098888,-3.237863830098888,-3.1975999598851605,-3.0588936890535687,-3.0350469470992008,-3.1202942337177118,-3.0709665213541433,-3.1328942704973453,-3.107803289534515,-3.1584293626044833,-3.107803289534515,-3.1713684183119812,-3.22431729826094,-2.977099597889921,-2.9885043611621707,-2.9434164716336326,-3.0954195650786827,-2.727379545337008,-3.107803289534515,-3.3510744405468786,-3.4422223286050744,-3.380821783940931,-3.4266254735540556,-3.0588936890535687,-2.954557029238833,-3.107803289534515,-3.107803289534515,-3.145605322246899,-3.1202942337177118,-3.3510744405468786,-3.3075728019102923,-3.3510744405468786,-3.3510744405468786
7.5,-3.522840788813359,-3.0588936890535687,-3.0350469470992008,-3.0709665213541433,-3.0709665213541433,-3.0588936890535687,-3.0115879742752116,-3.1713684183119812,-3.1328942704973453,-3.6259342817774622,-3.0350469470992008,-2.8262329322632938,-2.8262329322632938,-2.8677522017015606,-3.0954195650786827,-3.0709665213541433,-3.0709665213541433,-3.083141235300246,-3.0588936890535687,-3.145605322246899,-3.0350469470992008,-3.0469210473874924,-3.023269779322847,-3.0350469470992008,-3.0,-2.9885043611621707,-3.1328942704973453,-3.107803289534515,-3.0954195650786827,-2.9885043611621707,-2.8996950942043145,-2.910501849160897,-3.1328942704973453,-3.0954195650786827,-3.0469210473874924,-3.1202942337177118,-3.083141235300246,-3.0709665213541433,-3.1202942337177118,-3.1584293626044833,-3.023269779322847,-3.1328942704973453,-3.145605322246899,-3.107803289534515,-2.965784284662087,-2.9434164716336326,-2.932361283124637,-3.1584293626044833,-3.107803289534515,-3.0954195650786827,-2.8783214434117474,-2.8996950942043145,-2.954557029238833,-3.1844245711374275,-3.1328942704973453,-3.1713684183119812,-3.107803289534515,-3.0350469470992008,-3.0350469470992008,-3.083141235300246,-2.8996950942043145,-2.8996950942043145,-2.9213901653036336,-2.954557029238833,-2.977099597889921,-2.954557029238833,-2.965784284662087,-2.977099597889921,-3.0588936890535687,-2.9885043611621707,-2.8365012677171206,-2.643856189774725,-2.6803820657998387,-2.6896598793878495,-2.932361283124637,-2.932361283124637,-2.965784284662087,-3.0709665213541433,-3.0350469470992008,-3.0350469470992008,-2.816037165157405,-2.816037165157405,-2.7958592832197744,-2.816037165157405,-2.7958592832197744,-2.7178567712185018,-2.954557029238833,-2.954557029238833,-2.954557029238833,-2.857259827883918,-2.977099597889921,-2.473931188332412,-2.5734668618833267,-2.7178567712185018,-2.7466157641999254,-2.77595972578207,-3.0,-2.954557029238833,-2.9885043611621707,-3.522840788813359,-3.2933589426905914,-3.0709665213541433,-3.107803289534515,-3.1328942704973453,-3.1584293626044833,-3.145605322246899,-3.1328942704973453,-3.0469210473874924,-2.932361283124637,-3.590744853315162,-2.8365012677171206,-2.9885043611621707,-3.0469210473874924,-3.0469210473874924,-3.0,-2.9885043611621707,-2.965784284662087,-3.1713684183119812,-3.1328942704973453,-3.1584293626044833,-2.910501849160897,-2.954557029238833,-2.954557029238833,-3.083141235300246,-3.023269779322847,-3.0115879742752116,-3.0588936890535687,-3.0709665213541433,-3.023269779322847,-3.0709665213541433,-2.888968687611256,-2.9213901653036336,-3.0954195650786827,-3.0954195650786827,-3.0709665213541433,-2.8996950942043145,-2.8996950942043145,-2.8783214434117474,-3.0709665213541433,-3.0588936890535687,-2.816037165157405,-3.0588936890535687,-3.0588936890535687,-3.083141235300246,-3.083141235300246,-3.0588936890535687,-3.0709665213541433,-3.0709665213541433,-2.977099597889921,-3.023269779322847,-2.7958592832197744,-2.8677522017015606,-2.9885043611621707,-2.8996950942043145,-2.8468432119385794,-2.8783214434117474,-3.0115879742752116,-3.0,-3.0115879742752116,-3.0469210473874924,-2.816037165157405,-2.8365012677171206,-2.9434164716336326,-3.023269779322847,-2.9885043611621707,-2.954557029238833,-3.023269779322847,-3.0115879742752116,-2.8996950942043145,-2.8783214434117474,-2.590744853315162,-2.643856189774725,-2.857259827883918,-2.7958592832197744,-2.7178567712185018,-2.7858751946471525,-2.8468432119385794,-3.0350469470992008,-3.023269779322847,-3.083141235300246,-2.6082322800440036,-2.7178567712185018,-2.6803820657998387,-2.77595972578207,-2.727379545337008,-2.6082322800440036,-3.2933589426905914,-3.4266254735540556,-3.395928676331139,-3.4579896444633906,-2.8059129478836975,-2.6529013293777317,-2.8783214434117474,-2.8365012677171206,-2.857259827883918,-2.8468432119385794,-3.2792837574788685,-3.237863830098888,-3.145605322246899,-3.2515387669959646,-3.6082322800440036,-2.8365012677171206,-2.8468432119385794,-2.8262329322632938,-2.816037165157405,-2.7958592832197744,-2.7178567712185018,-2.8996950942043145,-2.8262329322632938,-3.6082322800440036,-2.8262329322632938,-2.7178567712185018,-2.8677522017015606,-2.7661119398257226,-2.977099597889921,-2.977099597889921,-2.9213901653036336,-2.756330919033137,-2.727379545337008,-2.8468432119385794,-2.8996950942043145,-2.8262329322632938,-2.727379545337008,-2.8059129478836975,-2.8262329322632938,-2.6989977439671855,-2.77595972578207,-2.77595972578207,-2.816037165157405,-3.0,-2.9885043611621707,-2.977099597889921,-2.9885043611621707,-2.977099597889921,-2.954557029238833,-2.857259827883918,-2.8783214434117474,-2.8365012677171206,-2.977099597889921,-3.0350469470992008,-2.954557029238833,-2.977099597889921,-2.965784284662087,-2.9434164716336326,-2.9885043611621707,-2.910501849160897,-2.888968687611256,-3.0115879742752116,-2.9434164716336326,-2.9885043611621707,-3.0588936890535687,-3.023269779322847,-3.0469210473874924,-2.977099597889921,-2.8996950942043145,-2.8783214434117474,-2.954557029238833,-2.9213901653036336,-2.8783214434117474,-3.0,-2.888968687611256,-2.8365012677171206,-2.7858751946471525,-2.7858751946471525,-2.7858751946471525,-2.7466157641999254,-2.7466157641999254,-2.67116353577046,-2.6989977439671855,-2.7958592832197744,-2.6896598793878495,-2.736965594166206,-2.77595972578207,-2.7858751946471525,-2.888968687611256,-2.8996950942043145,-2.910501849160897,-2.6170561304310094,-2.7661119398257226,-2.8059129478836975,-2.7466157641999254,-2.7083964419694353,-2.736965594166206,-2.8059129478836975,-2.7958592832197744,-2.756330919033137,-2.7661119398257226,-2.7466157641999254,-2.6896598793878495,-2.965784284662087,-3.1975999598851605,-2.6896598793878495,-2.7661119398257226,-2.7958592832197744,-2.7958592832197744,-2.8059129478836975,-2.8783214434117474,-2.8262329322632938,-2.8468432119385794,-3.522840788813359,-3.5063526660247897,-2.977099597889921,-2.9885043611621707,-2.9885043611621707,-3.0469210473874924,-3.0,-2.965784284662087,-2.977099597889921,-2.8783214434117474,-3.5563933485243853,-2.8262329322632938,-2.9213901653036336,-2.9434164716336326,-2.910501849160897,-3.0350469470992008,-3.0350469470992008,-2.9885043611621707,-2.910501849160897,-2.9434164716336326,-3.0350469470992008,-2.910501849160897,-2.8996950942043145,-2.8468432119385794,-2.8996950942043145,-2.8468432119385794,-2.8468432119385794,-2.9213901653036336,-2.8996950942043145,-2.932361283124637,-2.9213901653036336,-2.888968687611256,-2.857259827883918,-2.932361283124637,-2.9434164716336326,-2.9213901653036336,-2.9434164716336326,-2.8996950942043145,-2.910501849160897,-2.9434164716336326,-2.954557029238833,-2.857259827883918,-2.8783214434117474,-2.857259827883918,-2.857259827883918,-2.8996950942043145,-2.816037165157405,-2.8059129478836975,-2.8783214434117474,-2.8677522017015606,-2.9434164716336326,-2.77595972578207,-2.77595972578207,-2.8262329322632938,-2.9885043611621707,-2.9434164716336326,-2.932361283124637,-2.9885043611621707,-2.977099597889921,-2.910501849160897,-2.965784284662087,-2.857259827883918,-2.857259827883918,-2.954557029238833,-2.977099597889921,-2.9434164716336326,-2.932361283124637,-2.965784284662087,-2.954557029238833,-2.910501849160897,-2.8996950942043145,-2.756330919033137,-2.7958592832197744,-2.8783214434117474,-2.8365012677171206,-3.0,-2.954557029238833,-2.977099597889921,-2.965784284662087,-2.9434164716336326,-2.9213901653036336,-2.727379545337008,-2.7661119398257226,-2.7083964419694353,-2.8059129478836975,-2.736965594166206,-2.63486740654747,-3.395928676331139,-3.4266254735540556,-3.4422223286050744,-3.4266254735540556,-3.0115879742752116,-3.023269779322847,-3.1328942704973453,-3.0469210473874924,-3.0469210473874924,-3.083141235300246,-3.3364276645824775,-3.3075728019102923,-3.380821783940931,-3.2515387669959646,-3.4579896444633906,-3.1713684183119812,-3.1975999598851605,-3.2108967824986183,-3.237863830098888,-3.22431729826094,-3.2108967824986183,-3.237863830098888,-3.1844245711374275,-3.522840788813359,-3.1202942337177118,-3.107803289534515,-3.1202942337177118,-3.0954195650786827,-3.1202942337177118,-3.1328942704973453,-3.0954195650786827,-3.1713684183119812,-3.1202942337177118,-3.2108967824986183,-3.0588936890535687,-3.0954195650786827,-3.1202942337177118,-3.2108967824986183,-3.2108967824986183,-3.1975999598851605,-3.145605322246899,-3.107803289534515,-3.083141235300246,-3.1584293626044833,-3.107803289534515,-3.1328942704973453,-3.145605322246899,-3.1328942704973453,-3.1202942337177118,-3.2108967824986183,-3.1713684183119812,-3.1713684183119812,-3.145605322246899,-3.1202942337177118,-3.023269779322847,-3.1584293626044833,-3.2108967824986183,-3.2108967824986183,-3.1844245711374275,-3.0350469470992008,-3.145605322246899,-3.0954195650786827,-3.0588936890535687,-3.023269779322847,-3.0350469470992008,-3.0115879742752116,-3.0709665213541433,-3.0115879742752116,-2.977099597889921,-3.0,-3.0709665213541433,-3.0469210473874924,-3.023269779322847,-3.083141235300246,-2.9434164716336326,-2.932361283124637,-3.0469210473874924,-3.083141235300246,-3.0469210473874924,-3.083141235300246,-3.0954195650786827,-3.107803289534515,-3.107803289534515,-3.1202942337177118,-2.9434164716336326,-2.932361283124637,-2.9885043611621707,-2.9434164716336326,-2.965784284662087,-2.977099597889921,-3.0469210473874924,-3.0709665213541433,-3.0954195650786827,-3.107803289534515,-2.8677522017015606,-2.8996950942043145,-2.910501849160897,-3.023269779322847,-2.965784284662087,-2.8783214434117474,-3.0115879742752116,-3.0588936890535687,-3.0588936890535687,-3.0954195650786827,-3.083141235300246,-2.7083964419694353,-2.8059129478836975,-2.8262329322632938,-2.7858751946471525,-2.7958592832197744,-3.107803289534515,-3.0469210473874924,-3.1328942704973453,-3.4266254735540556,-3.41119543298445,-3.0709665213541433,-3.1328942704973453,-3.1584293626044833,-3.1713684183119812,-3.145605322246899,-3.1328942704973453,-3.145605322246899,-3.0709665213541433,-3.5063526660247897,-2.9885043611621707,-2.965784284662087,-3.0115879742752116,-3.0,-3.1328942704973453,-3.145605322246899,-3.1202942337177118,-3.023269779322847,-3.0,-3.0588936890535687,-2.977099597889921,-3.0115879742752116,-3.0115879742752116,-3.107803289534515,-3.0954195650786827,-3.083141235300246,-3.1975999598851605,-3.1713684183119812,-3.145605322246899,-3.22431729826094,-3.107803289534515,-3.107803289534515,-3.1975999598851605,-3.1975999598851605,-3.1584293626044833,-3.107803289534515,-3.107803289534515,-3.0709665213541433,-3.083141235300246,-3.0954195650786827,-2.932361283124637,-3.0469210473874924,-3.0588936890535687,-3.1202942337177118,-3.0709665213541433,-3.0350469470992008,-3.023269779322847,-3.1713684183119812,-3.0954195650786827,-3.1202942337177118,-2.9213901653036336,-2.9434164716336326,-3.0115879742752116,-3.0709665213541433,-3.0469210473874924,-3.0588936890535687,-3.0588936890535687,-3.0469210473874924,-3.0350469470992008,-3.1328942704973453,-2.965784284662087,-3.023269779322847,-3.0469210473874924,-3.107803289534515,-3.0954195650786827,-3.107803289534515,-3.1713684183119812,-3.145605322246899,-3.1202942337177118,-3.083141235300246,-2.9213901653036336,-2.888968687611256,-2.9434164716336326,-2.910501849160897,-3.0115879742752116,-2.9885043611621707,-3.0469210473874924,-2.9885043611621707,-3.0350469470992008,-3.0709665213541433,-2.7858751946471525,-2.857259827883918,-2.8365012677171206,-2.954557029238833,-2.6896598793878495,-2.8262329322632938,-3.380821783940931,-3.473931188332412,-3.4266254735540556,-3.4579896444633906,-2.9885043611621707,-2.9213901653036336,-3.0709665213541433,-3.0588936890535687,-3.0954195650786827,-3.0588936890535687,-3.3510744405468786,-3.3075728019102923,-3.3364276645824775,-3.3364276645824775
