,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
"f[8,1]",-0.0027787674915019174,0.016618205168020025,0.6834361876154881,-1.476488643856813,-0.33090017899040436,0.005036419746478643,0.32494136036369664,1.4604536783939133,1691.3274933562232,1.0000371471772815
"f[1,2]",-0.9806738469171787,0.04108917035828959,1.5148106384955446,-4.154176485647437,-1.7654900422107926,-0.9754710842291155,-0.17923419192084103,2.1833855174144112,1359.1329713764526,1.0004932793022954
"f[2,2]",-0.08274059718199749,0.041048756678583556,1.5142742842478822,-3.2560352619749757,-0.8770431321769006,-0.09085710054689283,0.6980297385721512,3.0765181251978557,1360.8463084680097,1.0005013374947025
"f[3,2]",0.006009988537100149,0.04107614759237908,1.5143885732858449,-3.169751494441773,-0.7913409474356051,-0.0025333833246956594,0.796548855370738,3.1478478764346756,1359.2371524203295,1.000484386261563
"f[4,2]",-0.191456174488732,0.04105344602615016,1.5142808216510544,-3.389375397453853,-0.9914680963536646,-0.1886014608235571,0.5886728953547282,2.9743549529322486,1360.547187104791,1.000498966097415
"f[5,2]",-0.058851570444167105,0.016611821963397357,0.6835727725327017,-1.5124432529085419,-0.38528441694353444,-0.06258473048812932,0.26418964082342955,1.4282886937049124,1693.304162880538,1.00003925320444
"f[6,2]",-0.01918244142604191,0.0165759927096905,0.683522246383312,-1.5135045004675665,-0.34286933204532816,-0.012574301519194787,0.30747568963465144,1.4241791842124367,1700.3808837706208,1.000055076845748
"f[7,2]",-0.008754841877069751,0.01665182455349956,0.6835590643103477,-1.4882205775474042,-0.33094826624394924,-0.0038545879207876727,0.31882542303601025,1.4464215090987786,1685.1107159596916,1.0000562354164202
"f[8,2]",-0.0033232418077642407,0.01664595079684227,0.6841682677638873,-1.5094160047509684,-0.32930012256163865,0.0019090067054191237,0.32152981559525434,1.4415776371758011,1689.3072334013343,1.0000590874946182
"f[1,3]",-0.5700749595838146,0.04115926503494992,1.5085227676171018,-3.6385223559023085,-1.3753983757734682,-0.5645748246826319,0.2290151575983877,2.493705476798757,1343.2860856954017,1.000698189466991
"f[2,3]",-0.06293726365707356,0.041153659675870875,1.5084756753944073,-3.139474721247593,-0.8519861528185793,-0.06517983150274559,0.7365112486254668,3.0027732240269343,1343.5681473508337,1.0007042281907164
"f[3,3]",0.08130292660484309,0.041134959869370984,1.5084651840606595,-3.0002790080727566,-0.709149986022412,0.0736587888118285,0.8842160742522793,3.167652998925025,1344.7712818558157,1.000711084231226
"f[4,3]",-0.22559828740819057,0.04116225173747669,1.5087335204586327,-3.3172127773476454,-1.0227346865816318,-0.22249796705802674,0.5761024881912122,2.87286114398628,1343.46646470665,1.000713085340498
"f[5,3]",-0.044247775617803395,0.01665631850250042,0.6853642721638861,-1.505426778349705,-0.3704269078377803,-0.05229885078248641,0.281659780464661,1.452623992235218,1693.1088835522435,1.0000593058604956
"f[6,3]",-0.017404791719144632,0.016622261162487693,0.6849285323728822,-1.508829628016827,-0.3419513709671571,-0.011089325575275037,0.3082351084597039,1.4363436667492357,1697.8929825647476,1.0000886072556632
"f[7,3]",-0.003864653676833942,0.016691430623176184,0.684984960604289,-1.5011338118866737,-0.326013753546024,0.00269223761435007,0.32414750903409023,1.4644812762421031,1684.1274294347324,1.000084688849319
"f[8,3]",-0.005712025983280632,0.016677604897705842,0.6854389827305938,-1.4925360235329697,-0.33180158577470603,-0.0017914303840215252,0.3180667466180954,1.4512925059436066,1689.1578611378588,1.0000901958944972
"f[1,4]",-0.15932891476075708,0.041259333438694784,1.5032073850414527,-3.2515275767341176,-0.9560231379823375,-0.15586951953216058,0.6214154209724765,2.948235093110506,1327.3742440290278,1.0009868699916404
"f[2,4]",-0.025033170134034832,0.041272218263260316,1.5035729373517548,-3.1311619539577484,-0.8036194502175946,-0.03120027722998592,0.7740953367389467,3.0911798741063654,1327.190845490573,1.0009814430192816
"f[3,4]",0.10539483673020414,0.04126078040375916,1.5036856563397503,-3.0084694869872703,-0.674708000281965,0.0911635550374031,0.9079282660912804,3.21754885134025,1328.1258759188484,1.0009959568165663
"f[4,4]",-0.217387657899212,0.04130622319087956,1.5038692343172912,-3.3335919487500094,-0.9983209379096403,-0.22928543269470314,0.581726195944763,2.880910048572847,1325.5288203791783,1.0009886971422284
"f[5,4]",-0.02937251256127615,0.016697076280748062,0.6871947131719452,-1.5026647989496038,-0.35480219572482474,-0.0351032113630914,0.29742094691925036,1.4842937812342583,1693.86485352835,1.0001009835178873
"f[6,4]",-0.015210350547863885,0.016666334535703885,0.686649609226094,-1.5279196751190844,-0.3417822129207001,-0.008478902698478941,0.3117267111710571,1.453077446017749,1697.42332040817,1.0001328725570624
"f[7,4]",0.0024778175112770244,0.01672746522694135,0.6867041685265036,-1.486577598446793,-0.32264447559210174,0.009292089416863618,0.32787831218318975,1.4721798520376344,1685.3072766875798,1.0001261402977912
"f[8,4]",-0.009978303517592803,0.016709323063924787,0.6871049821548515,-1.5091542054297236,-0.3366858372316961,-0.0056075349660200625,0.3108866705582848,1.4657195001266792,1690.9411122903557,1.0001319803115052
"f[1,5]",0.1889547938944021,0.04126111298337206,1.498942099571211,-2.948499020542621,-0.613762702034107,0.2023198693368078,0.9593359319335495,3.311054902779187,1319.738352764516,1.0013096465061637
"f[2,5]",0.02289683164163288,0.04126881806738615,1.4991938786876737,-3.1026496636564884,-0.7383668226045448,-0.0007126263441091982,0.8201482031772105,3.1646590064710614,1319.688823729193,1.0012959626668496
"f[3,5]",0.08709177049342597,0.04127572564759537,1.4992819321724495,-3.029505901514051,-0.6842074012914428,0.07202568748491012,0.8863144902934598,3.222431237456106,1319.4021288227163,1.00129303519669
"f[4,5]",-0.1757965565658045,0.041330211522341904,1.4995072879446258,-3.2896295117351393,-0.9433141390723807,-0.19086541912562882,0.6306961625996397,2.971050186767373,1316.3212908300573,1.0012953479736664
"f[5,5]",-0.014316003852178197,0.016732478517115523,0.6891100913327081,-1.4927207389513069,-0.3402421522680403,-0.018618426336406903,0.3072627711009974,1.4752413301901348,1696.1203599298171,1.000159423465097
"f[6,5]",-0.01261863166648553,0.016705631190807767,0.6886207675636523,-1.5039204084314224,-0.33755537526590346,-0.007148458487975259,0.31142741872694607,1.4624662962986823,1699.1606959115686,1.000187998198137
"f[7,5]",0.01025041590687687,0.016757680199628998,0.6886382215139156,-1.4754327705444634,-0.3135136509117816,0.014910757761636594,0.33721448568301204,1.4816967005017627,1688.7075733315246,1.0001811185422607
"f[8,5]",-0.016110745728061034,0.01673724453658638,0.6890399069460115,-1.4893624067923106,-0.3361584499423344,-0.011931516881081622,0.3080665053086543,1.4747958790046969,1694.8092607259805,1.0001856363966546
"f[1,6]",0.4376330770430203,0.041060065362861047,1.4948678424230508,-2.7673311418563395,-0.37513466123038774,0.4658249751308655,1.1904606334443206,3.5383566056942697,1325.4590847255206,1.0016076902920095
"f[2,6]",0.07237412742530433,0.041052369427200384,1.4948418111511377,-3.0293048065923323,-0.6835771736737245,0.042417921938679826,0.8857708025859865,3.271902972027807,1325.909909754786,1.0015987178599968
"f[3,6]",0.04110329873270308,0.04106819629910845,1.494826274182604,-3.061970405157293,-0.7203938115318855,0.010304761669345266,0.8550980813325195,3.245279651554546,1324.8606067893675,1.0015646663123674
"f[4,6]",-0.11296468008911037,0.04113820314088636,1.495335688144391,-3.2204644614154008,-0.8709764073433592,-0.13728770278406283,0.6937855393691256,3.1003994906937744,1321.255353750391,1.0015912760949146
"f[5,6]",0.0009555028462212132,0.016760516554443553,0.6911422914963438,-1.4951687963945788,-0.32367855262734035,0.0009585896962529389,0.3217776060932587,1.5047724357706138,1700.4354033772906,1.0002314620488986
"f[6,6]",-0.0096562495764589,0.01673710715539729,0.6907853762129011,-1.5020564273223849,-0.3286958781455477,-0.004786184920822821,0.31324860490479245,1.4816332702829853,1703.4346493060852,1.0002537334797181
"f[7,6]",0.0193989270931716,0.01678018718697981,0.6907340167279606,-1.4794933739911766,-0.3048914974629039,0.025436887077136934,0.34358176064142365,1.5035623674362477,1694.4473786679846,1.000249275343802
"f[8,6]",-0.024052083194915568,0.016757821194940965,0.6911374963848245,-1.5268523517868293,-0.34578811701541046,-0.020495364318593196,0.3010069868215284,1.4776126096478879,1700.9588472447037,1.0002519929749725
