,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
"f_eta[6,4]",0.014012487254431044,0.01171089013770953,0.9607443921518953,-1.8450450975224377,-0.6290809409852449,0.02177130060119904,0.6633522831942137,1.8863881016851667,6730.3229301569545,0.9993120608835588
"f_eta[7,4]",0.10586680085978403,0.012389257653067913,0.9720678631954444,-1.796208978095096,-0.5575052420924874,0.09564313172662167,0.7656810925855198,1.9615541814127715,6156.056559208438,0.9993215078760672
"f_eta[8,4]",-0.09831358101775485,0.01135706480598231,0.9925936208455043,-2.0817945134738585,-0.749128350377297,-0.08997391144823888,0.5586043569348383,1.8288921076282971,7638.546936672063,0.9992014158268043
"f_eta[1,5]",0.7179502626382948,0.01241278550579813,0.7404878369318189,-0.7377834274327919,0.23311006793885147,0.7223962816872074,1.200504354210204,2.1835157035789985,3558.748990849489,1.000390478764067
"f_eta[2,5]",-0.1319734790370727,0.011298654561207492,0.9060918364721461,-1.8561667379321762,-0.7525252225119361,-0.13436834566784112,0.5056749965544669,1.62833899850997,6431.1845639681105,0.9993047030628506
"f_eta[3,5]",0.8095844758909584,0.014788525838511379,0.9453375599991914,-1.0202188783575394,0.17405325634234609,0.8029643274819165,1.4507879164260633,2.689694986984185,4086.2417632508323,0.9992839951096404
"f_eta[4,5]",-0.4226934573078261,0.01087179245220954,0.8835158982936736,-2.1449369115865204,-1.0147044276054256,-0.39086607192705736,0.17500248382132966,1.310462699080492,6604.294508048175,0.9997133685360624
"f_eta[5,5]",0.12390448439030062,0.011633477581582882,0.948930254695669,-1.7617979435407198,-0.529081545407392,0.1451887975305147,0.7718346568171359,1.963500962686911,6653.489446485952,0.9992299386458325
"f_eta[6,5]",0.011667783027532902,0.011127779297017039,0.9941840223516927,-1.8845145058689408,-0.6714764605308206,0.02580450337787297,0.6872633502256289,1.9267877598310343,7982.088737432286,0.9999369238464725
"f_eta[7,5]",-6.765253548090077e-05,0.011619459032418034,0.9864185463162419,-1.9073454889215191,-0.7112892069214964,0.006622204690170818,0.6938780409283636,1.8622851274353387,7206.935580723517,0.9992688598504124
"f_eta[8,5]",-0.005207763422484491,0.011616538582216247,1.0174428484787361,-1.9954438649360977,-0.6857897971904294,-0.004157138333126923,0.695242515879102,1.98405569580195,7671.2576368836235,0.9995132106764821
"f_eta[1,6]",0.5849787523833839,0.011644832982593098,0.8453848001661158,-1.0656826592713038,0.03880871087464553,0.5526246536334558,1.1471374271575505,2.275133405345583,5270.38500785712,0.9998717946268184
"f_eta[2,6]",0.031737624174587684,0.012408177124085729,0.9629497253465558,-1.8732681021082453,-0.6026220709885468,0.034381457009588334,0.6719745389927888,2.0291650674372343,6022.700385659777,1.0001778776745693
"f_eta[3,6]",0.3557662365480662,0.011869238413988402,0.9782426609125205,-1.5334589193016679,-0.32145739357424474,0.33952579943181416,1.0365581282504819,2.2372747118172778,6792.779070991341,0.9991149275658652
"f_eta[4,6]",-0.1955830342186438,0.01166253270157235,0.9632849774129013,-2.16043253796878,-0.8371538581430007,-0.18279827948925992,0.45558611718337283,1.6626073045080552,6822.19024188761,0.9996112923817804
"f_eta[5,6]",0.04815500166529045,0.01155891922310781,0.9781283758367951,-1.8260401552220316,-0.6070839883121639,0.05604243595259961,0.6809058084881665,1.9977562621911817,7160.729340670219,1.000088780641807
"f_eta[6,6]",0.013900128655355583,0.010517726649796102,0.9931678585386642,-1.9543670078994524,-0.6700663766854225,0.021939674854592223,0.696778838493125,1.9404904458876473,8916.646581608013,0.9992643571326134
"f_eta[7,6]",0.038110218345051725,0.011823969966329386,1.0199977556226236,-1.9598861522681372,-0.6585098120912705,0.047879935524716165,0.7471829451279076,2.0199212708523704,7441.693802383095,0.9992735840488984
"f_eta[8,6]",0.00510407850322901,0.01103737595511919,0.9901306622095504,-1.9528885609874522,-0.677460042738533,0.018868889065545007,0.6944763288684317,1.9078896390585314,8047.3584858040695,0.9996001860459071
"f_eta[1,7]",0.15353587989208028,0.011643493662315629,0.9457190715774257,-1.6592217243719918,-0.4889385679010188,0.14179894909316165,0.7828945094644706,2.0449886987205055,6597.1699508282,0.9998653545405002
"f_eta[2,7]",0.0233401434712683,0.013188322974870534,1.0079156135891818,-1.9465969279894417,-0.6662998723272071,0.01942768731370257,0.7111196224777614,1.9960428996495958,5840.757795840274,0.9996569215418127
"f_eta[3,7]",0.08925466611502615,0.011778337224864273,1.00033429807786,-1.888011921356893,-0.587284419731769,0.07315767191403785,0.7747198580024199,2.035329973651497,7213.106595524956,0.9999274565533847
"f_eta[4,7]",-0.04543634659686161,0.011132616038874001,0.9775870672683474,-1.9863379426870915,-0.6955235829875327,-0.0505315259567915,0.6166781836687785,1.8483710869293435,7711.101751291231,0.9992803634883899
"f_eta[5,7]",0.014825862906450297,0.013042479030973922,0.9954527845035988,-1.9731659243488175,-0.6473699029307896,0.015368243244663182,0.6688958332562944,1.962612881162198,5825.336765435264,0.9999360518040269
"f_eta[6,7]",0.0015349059136559083,0.011041076266306201,0.9934900784885554,-1.915597577924482,-0.6534087381014737,-0.0027664151590402215,0.668125944323849,1.9404682310527188,8096.629177039381,0.9999720183876001
"f_eta[7,7]",-0.00399178366940762,0.011613005926528606,0.9937144556496158,-1.9821973314248376,-0.6608792425431533,-0.00235443186542439,0.6635774432345982,1.959144122554504,7322.070730712341,0.9997240796915126
"f_eta[8,7]",0.025662244455921916,0.012263165314229633,0.9857151233675864,-1.905826993883594,-0.6467561102915498,0.02200796045218764,0.7128076993900182,1.9461596754657893,6460.969247285833,0.9998835055441938
"f_eta[1,8]",0.01541414798633643,0.010881869428980211,0.9964924286983824,-1.9313321747538754,-0.6348653034244678,0.004340536790509228,0.6716083341471126,1.9704916680212619,8385.732133296176,0.9993504255675277
"f_eta[2,8]",0.008733673590837682,0.010630754318139438,0.9886050921878543,-1.9639557750519483,-0.6301762344439756,0.017215948960166753,0.6572817276546057,1.9474489602687124,8648.036685190733,0.9992938084837742
"f_eta[3,8]",0.02845396841843447,0.011145463465198463,0.9827618112088465,-1.8593435084446672,-0.6306974299654148,0.023017367540561842,0.6963016740372338,1.9498009501128881,7774.997873192343,0.9992258382280724
"f_eta[4,8]",-0.00028433428295383714,0.011152707842962397,1.012329422076124,-1.921805959377328,-0.6816716785503645,-0.007397600815062307,0.6906673339274538,1.984859023975694,8239.162479853409,0.9993354033555295
"f_eta[5,8]",0.005175911329464506,0.012020686816376353,0.9914496833161384,-1.9089953923847784,-0.6673057162588611,-0.004334756417157384,0.684027345674584,1.9221292353090336,6802.723076148382,0.9999432697908497
"f_eta[6,8]",0.004909180446220895,0.011519944026430709,1.0217022754572103,-2.0027380166981734,-0.6825718701515827,0.006555732354314434,0.6922040856595264,1.988565025019727,7865.89207589117,0.9992448913003885
"f_eta[7,8]",-0.018517276290002205,0.012041223314728114,1.0102314747800971,-1.9153519720574383,-0.7023286028763193,-0.011282450778329152,0.672791636530196,1.9586204157144131,7038.83149948992,0.9991985766126941
"f_eta[8,8]",0.0016113896969261203,0.011618143718451218,0.9890063244421671,-1.895561573027657,-0.6768245491773777,-5.4729298405434366e-05,0.6627827571561021,1.9090876537491306,7246.439133070587,0.9992018229262989
"f_eta[1,9]",6.538096033455876e-05,0.011897366804398552,0.9807345906309216,-1.8416053515013646,-0.668796707462175,-0.018702899722835085,0.661979963487515,1.8870533733860233,6795.184978197538,0.9995495210423754
"f_eta[2,9]",-0.010909027189566448,0.010909967023226755,0.9994563027303298,-1.9623852158322692,-0.6781584771625432,-0.01588280449614899,0.6495308682698031,1.9827321224294212,8392.295094695955,0.999807249364968
"f_eta[3,9]",0.0024481609966087426,0.011852875500044165,0.9844723851586508,-1.903433969114907,-0.6682781023417537,-0.011149645483820046,0.6483641246844449,1.9436177761771403,6898.578834790185,0.9992977390402362
"f_eta[4,9]",-0.0014569886741789587,0.011997296584516275,0.9868316124912765,-1.8881975762843877,-0.6699834034653531,-0.012571281653863656,0.6447491338048985,1.992876557785185,6765.802503962116,0.9996417084529857
"f_eta[5,9]",0.0007092557360772895,0.011760920697650576,0.9694861114551316,-1.898243936693421,-0.6605522338354861,0.0016534250333711783,0.64745528501751,1.8859776387391136,6795.173353441395,0.999542059740294
"f_eta[6,9]",-0.004780210256181762,0.011350977670221397,1.0112446163390052,-1.9689724006878082,-0.6998746487380569,-0.01984280977090998,0.6938864898232404,1.988415050659428,7936.808585382013,0.9998852362702775
"f_eta[7,9]",-0.002488446664003954,0.01224733248026149,1.010138245209218,-1.9271458255851308,-0.722118154400841,-0.00031876757474083844,0.6794803697481849,1.9962643641364524,6802.657616018944,0.9993299731128795
"f_eta[8,9]",-0.005524284119066943,0.011854828149306579,0.9939329084886218,-1.9396631730573661,-0.6892292131453581,0.006066818847732244,0.6710645009217224,1.9417499926066046,7029.486718021505,0.9995196249251108
"f_eta[1,10]",-0.004833572386464612,0.011826599277291008,1.0023793821584441,-2.0006633129530504,-0.6688999806319027,-0.019228670182277384,0.6714605559055653,1.956991836685845,7183.638786527604,0.9995374101112565
"f_eta[2,10]",-0.0032294039694775504,0.011294748928941415,1.0198864683638873,-2.008652010482176,-0.655546981802111,-0.0017372412160055702,0.6855752558630301,2.00481248672786,8153.620549534119,0.9993494608148935
"f_eta[3,10]",0.009847625355203999,0.011349561941123854,1.0104574717916552,-1.9813718845922415,-0.6507855725983709,0.01546467614697733,0.695977091619689,1.982482319402657,7926.434595980815,0.9996447161381331
"f_eta[4,10]",0.00048814329090412833,0.010993763526893683,1.003473854416985,-1.905704736078892,-0.678232079428916,-0.00246242421251014,0.6706596503690111,1.9763133430347481,8331.425984870906,0.9992385177396815
"f_eta[5,10]",0.0009469167189014165,0.012932958882614335,1.0059677708108217,-1.9727945903234974,-0.6772506048121207,0.011112944286647813,0.6798912494423621,1.9816668827325148,6050.236347864772,1.0004187473956345
"f_eta[6,10]",-0.009988509594063274,0.011520061323223273,1.0365111803228992,-2.016151853585933,-0.7117360548846017,-0.03187904834927745,0.6902030050455998,2.0495348588267843,8095.40163405188,0.9991166543726296
"f_eta[7,10]",-0.008613953649823732,0.011231542664149238,0.9765642888559568,-1.9309227991443842,-0.6626804976887499,0.004380634569939673,0.6482401675097776,1.9011478108110456,7560.018451465755,0.999389215920557
"f_eta[8,10]",0.010906085485699457,0.012430431167746715,1.0179555978502928,-1.9900936767238808,-0.6695101686467034,0.01836838631363332,0.6919546760667714,2.0105075942578625,6706.335617028134,1.0007283945305445
