,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
lengthscale[1],1.1662032056463447,0.019364360460822048,0.34429481298363535,0.652392516924553,0.9135248431227665,1.1005061945011123,1.3803130497823575,2.0028412189364784,316.12194336180386,1.0001733248792777
lengthscale[2],0.6102379422798522,0.34129351297187455,0.5285040946870841,0.2806460918658782,0.3217936876683995,0.3455563687546714,0.5464164551804062,2.0026320992601465,2.3979528836918695,2.446180574418431
lengthscale[3],0.18434633917225526,0.000955897548047174,0.011260137048499675,0.16489693976540049,0.17653609182921431,0.18357720664937396,0.19139254262369643,0.21017757779688587,138.76011707044273,1.0138255508008154
lengthscale[4],1.7462110019371724,0.6397704844039507,1.0004406808858373,0.18912762474836453,0.5490610385986912,1.9776333432853157,2.5365012032139242,3.118101110173838,2.4453120381801186,2.3049464443510796
alpha[1],3.975636137100002,0.07156951164317077,1.7197135086686421,1.574033111209443,2.775014578210511,3.6262906448592704,4.866974481193099,8.454265658381496,577.3725041160633,1.0044435316999998
alpha[2],3.469725901694991,0.11801803175044101,1.7768589536775856,1.0178104147283127,2.1667549420505123,3.1818447706689907,4.365691681485587,8.090085324900743,226.67789725169777,1.0233229263603583
alpha[3],0.40354666125098126,0.01549407875381672,0.16659471400580872,0.20407122945245249,0.2926081787664181,0.36502461480274595,0.4632710937454503,0.8633878826152324,115.60880614178774,1.0194565497050334
alpha[4],0.8016732628206827,0.23599793901057955,0.7692101679264869,0.09744979213842972,0.23724646180559023,0.568241958045538,1.090289704703869,2.8825012284730205,10.623646526530997,1.1554549743447515
marginal_alpha,0.5844398850180799,0.000339106128231529,0.009972829751659047,0.5652474779171276,0.5779744921744991,0.5846095317773233,0.591274073889576,0.6028599165949892,864.8992763521055,0.9997423944763788
marginal_lengthscale,0.3863201105898301,0.0016281622251451203,0.0066790474152928075,0.37323960334007067,0.381893133329141,0.38608110724925526,0.39080987465175215,0.3996645542783166,16.828046529607963,1.0818729959059952
sigma,0.04660196679369701,0.0006876111690356655,0.001289970745554704,0.04389205507852008,0.04579481602169194,0.04668963217746651,0.047552760849973674,0.04889074456061218,3.519442529264462,1.5008573987215892
"f_eta[1,1]",-0.36630509746814655,0.009274917176221219,0.17931255826788445,-0.8099170411316088,-0.4505223154281677,-0.3380230274476943,-0.24350155464104933,-0.13746397140685804,373.76732571327636,1.0045177210819567
"f_eta[2,1]",-0.3922820060907549,0.02425712367014722,0.5033423099377058,-1.3476132740125166,-0.7235345313129693,-0.3631274004962032,-0.06438008660718013,0.5010408770440542,430.57446530881606,0.999349449529053
"f_eta[3,1]",-0.6184458349214037,0.02505036282928737,0.5122240455838405,-1.6320570175809146,-0.9842467194470766,-0.5978415146692642,-0.2720445445244438,0.3328242290184372,418.11127843804996,1.000067256030179
"f_eta[4,1]",-0.4625628815473146,0.02434663275592975,0.4936834363805198,-1.4536573145074403,-0.8138973322140844,-0.4439829370818814,-0.12161057725349395,0.4513846453536057,411.16799580115736,1.0003435012232178
"f_eta[5,1]",-0.020826748341948118,0.019710687531719114,0.20116903122746266,-0.40633148598542923,-0.0834179584498249,-0.028467313948297036,0.023439385485909407,0.4904151351493979,104.16425270444843,1.046720252923648
"f_eta[6,1]",0.043980498196885896,0.03918764982598142,0.5526844661771387,-1.1561213851816068,-0.2896089342815319,0.06420928679899107,0.4032304150054732,1.1447116300327034,198.9097536886255,1.036626259396482
"f_eta[7,1]",-0.0014904896090770414,0.046294288390034376,0.5531282485657646,-1.1436684807522584,-0.3399195679826331,0.0011606858379937456,0.3570448239148881,1.0710221412185177,142.75681562267357,1.0481712047868121
"f_eta[8,1]",0.034906094525501044,0.038894486773379894,0.559934587366126,-1.1138982123136485,-0.30302050312114237,0.05170013740070308,0.4009522359580427,1.110443918123388,207.25188981145587,1.031076782850379
"f_eta[1,2]",0.8651410428914685,0.024163364000591762,0.4319580443219352,0.2182325057708084,0.574068108941298,0.7970763742890071,1.090636584724834,1.845460372478257,319.5717199415806,1.0039937547456212
"f_eta[2,2]",-0.2506112854042921,0.02386183788058961,0.3850117545694466,-1.1119925101302632,-0.4807288477739657,-0.2185181129330901,0.004930968037169122,0.450879272200941,260.3395778654926,1.0071667106969275
"f_eta[3,2]",0.5592745698498871,0.019303917384610937,0.3626270103497658,-0.2010622727944152,0.33307891707261006,0.576832792972869,0.7848251215683656,1.224054692041735,352.88191247234755,0.9987096309531528
"f_eta[4,2]",-0.746080243541361,0.03444498645957488,0.46242269360584565,-1.7422962526534373,-1.0359360615245359,-0.7070990648309083,-0.40443545536138836,0.05531593858661381,180.22965092241733,1.013367928168851
"f_eta[5,2]",0.021879245619343103,0.04491115513162159,0.13517290307178306,-0.15687850731239011,-0.03267418109201341,-0.008696994097938948,0.031031805170992244,0.36934410786870947,9.058803336844713,1.2058403031279574
"f_eta[6,2]",-0.160820978322699,0.1529703679439996,0.6445411669423219,-1.3597983408292071,-0.5875386512794822,-0.19053327224035244,0.2641725530509723,1.1215337050255059,17.753610985052834,1.089717179253942
"f_eta[7,2]",0.13688087610135763,0.24694501918499345,0.6820390376836356,-1.1235641114210164,-0.3712889537297,0.15582786929479825,0.619689187837997,1.4090167657902741,7.628127158052142,1.1825080409169062
"f_eta[8,2]",-0.3496669421725299,0.0303125516218,0.6304627814660997,-1.56203232387355,-0.7179112627506503,-0.3483269795962149,0.04211660447044985,0.9068138208882324,432.5874504829351,1.0065410273806146
"f_eta[1,3]",0.02202057385976132,0.03183082992606945,0.6143805296060894,-1.2530076990666736,-0.39386125252065773,0.0567240377062698,0.4174267655811045,1.1918385704459271,372.54519270309515,1.0007194373484893
"f_eta[2,3]",0.769846301653793,0.018661340151482582,0.31493192952244053,0.14291032052829392,0.5530662457308857,0.7530423547102898,0.9954072840228307,1.3570865060675723,284.8050789581664,1.0054838135033475
"f_eta[3,3]",0.42990344286170745,0.016346607268498594,0.2932253160271819,-0.14538444247367305,0.24498247809125412,0.4269018413064967,0.6300266026866905,0.9764289621307912,321.7715693212865,1.0074917613894663
"f_eta[4,3]",0.6430812297153687,0.01611026265375884,0.29229086067918963,0.07406107132113249,0.44326033645831553,0.6326358783602605,0.8546022613056501,1.2304248118556411,329.1737766295591,1.0018393354681967
"f_eta[5,3]",0.015346180082961989,0.03234559119015851,0.3019129798626747,-0.7897407078807863,-0.051847645169167934,0.04123846417672804,0.12030102354657214,0.5857550370724557,87.12311257873071,1.0564380759634515
"f_eta[6,3]",0.30749824694545996,0.095834704224024,0.7573300646404237,-1.3407454644070986,-0.19660757018072939,0.3850364540178649,0.8094248736046088,1.7296657812730887,62.44889844276547,1.04602075598727
"f_eta[7,3]",0.04633365873355089,0.19235810180978982,0.7802152654359231,-1.6293232528301498,-0.48943120505460125,0.13512090083980843,0.5652888645597716,1.4347633778223032,16.45159164326566,1.0950212678263467
"f_eta[8,3]",0.025773272798668048,0.03200819736825505,0.7465049887166725,-1.7677791352821879,-0.33979258338852925,0.09174611856263211,0.46545436884325375,1.490713088576029,543.9299792875083,1.01499699046117
"f_eta[1,4]",-0.36656920865564346,0.03195793525388802,0.8212310799172177,-2.030261447437762,-0.9293280332892075,-0.33765110758515116,0.16549064562122803,1.1561679896147923,660.3487029364254,0.999793773317811
"f_eta[2,4]",-0.090617634199633,0.02003824647831642,0.323454422234789,-0.7361351205051323,-0.3063733323837625,-0.07767532056699178,0.1356615577281826,0.5254596748073295,260.55940732460465,1.0085021801648288
"f_eta[3,4]",0.8348151899149991,0.021377767456296333,0.36844351713149154,0.09896586020547432,0.5783614394906391,0.8494703219973996,1.0883971893705724,1.5182339738697632,297.0415084128696,1.0019000968719134
"f_eta[4,4]",-0.3177704305388698,0.024725333442750942,0.3433042403564964,-1.0077291823486771,-0.5624948212711742,-0.30426065208637243,-0.05833457082147073,0.30615168228957135,192.7853468224551,1.0143773392474773
"f_eta[5,4]",0.055538610929001385,0.015899970194917824,0.4431653396881481,-0.9490186823240143,-0.021020194144342363,0.027108989404754064,0.08170051152527372,1.265391637019674,776.8531885721567,1.0072252048832426
"f_eta[6,4]",-0.07600346572333226,0.02684033740564631,0.8563004351894052,-1.8115944622246782,-0.579203669940756,-0.0606895447940597,0.45892202386990594,1.6749344739191039,1017.8326722110999,1.0038943001663105
"f_eta[7,4]",0.13307907166013072,0.034647209689332936,0.9266018106487668,-1.7588935213596502,-0.43141080529511144,0.08809717946447099,0.7132809689773063,2.0932025248233033,715.2366494779321,1.0116458080356414
"f_eta[8,4]",-0.04830307847295873,0.1319007934625345,0.9483106867710099,-2.003781135630157,-0.6809108685598195,0.03771729258308178,0.6418633989536724,1.7746529986124906,51.68999299898909,1.0498177817894099
"f_eta[1,5]",0.05223817549486573,0.02967627159638413,0.8944675501435978,-1.9069975361908078,-0.5239423993213761,0.07616042960448807,0.6420412377035258,1.886963046289646,908.4698218444962,0.9997794247958811
"f_eta[2,5]",1.117532748524178,0.02340079862629715,0.35152489602681664,0.3937580168300926,0.8905008187392635,1.1317610371481945,1.3297617547554705,1.7622886508519953,225.6580434162271,1.010178113938815
"f_eta[3,5]",0.11467504750844391,0.01893403255200872,0.308084035508748,-0.5143502622957088,-0.0877080233390014,0.12905589724021904,0.32768969336240217,0.7139956959060076,264.75986431233554,1.0052491208153103
"f_eta[4,5]",0.3412876071133349,0.018353924626168444,0.3013700876455089,-0.2738629846399079,0.14250497550911062,0.3538083774004448,0.5303759431585502,0.906390608809825,269.61397606178696,1.0058380397068134
"f_eta[5,5]",-0.24622140649034546,0.049636860308819905,0.5041902173198449,-1.2686655862120824,-0.4218625542242228,-0.30410997323324396,-0.18733711108661857,1.2179448058325706,103.17636506542067,1.0428311884578403
"f_eta[6,5]",-0.24014621992959903,0.21472075877567595,0.9919120590767625,-1.995749010544563,-0.9127193564324334,-0.3834994506083067,0.4049186055444455,2.0255089856026505,21.340189616378396,1.0735503416958156
"f_eta[7,5]",-0.2605312009892999,0.3162093822884879,0.9740685064868474,-2.0040286068098583,-1.0094574474172708,-0.3442283828075584,0.3995179480923997,1.7229660504929933,9.489197819883636,1.1409411210482228
"f_eta[8,5]",-0.146552431900986,0.12865465271401372,0.871963807730665,-1.7338194613091735,-0.7069064411998067,-0.23708900166733632,0.4128555508242549,1.696787067165931,45.93523312454558,1.048075572198407
"f_eta[1,6]",0.08776379047484857,0.032303272288812024,0.9466947818138127,-1.814921252843167,-0.5488580223980992,0.08979759712308988,0.7460112745784466,1.9171830195274109,858.869005281765,0.9994965758579494
"f_eta[2,6]",-0.3869501865734253,0.019964231429308497,0.329524273776366,-1.0908603464741626,-0.6125443473132344,-0.37011294641336784,-0.15912197971172337,0.21215208447837017,272.43922228727183,1.0068926869384536
"f_eta[3,6]",-0.869194785358598,0.029746657155025096,0.39724365202043505,-1.758330398935732,-1.1050002719724827,-0.8419848026514939,-0.6019601813354288,-0.14905699640973022,178.3354145752969,1.0169854645644507
"f_eta[4,6]",0.24553377935222975,0.01987101340358344,0.3330112672288665,-0.47544945421254103,0.033079792460315935,0.24231784979213977,0.49009874310940416,0.8606584997060348,280.8521954060626,1.0091907568935858
"f_eta[5,6]",0.6449800698517361,0.26454820933322304,0.6593459290130764,-1.2696192833937963,0.5740096307030695,0.788205096334375,0.9721127809637724,1.5024754509090879,6.211793438887969,1.2380288734971547
"f_eta[6,6]",0.2936504127151875,0.3443936223786694,1.0005993584443416,-1.7289007417230924,-0.38273141817390566,0.344727732592625,1.0024181757792652,2.0430585863263895,8.44131757436132,1.1570101373340251
"f_eta[7,6]",0.48092547142856745,0.6311949248072221,1.2078205065066658,-1.662272790532861,-0.4507829451990566,0.3878424267567394,1.509419004808647,2.6072340910230314,3.661658190564834,1.4781628928237651
"f_eta[8,6]",-0.15117708068704186,0.10439376108274603,0.917572840786939,-1.785812028726376,-0.7442515455667684,-0.20620808255240036,0.4649665577236727,1.6601231125007962,77.25596323072503,1.0359648182486834
"f_eta[1,7]",0.05431087479022395,0.032159602013481565,1.010069142036258,-2.0113091439061765,-0.6222676655630387,0.07805397229490896,0.7190721603024515,2.134436139031956,986.4631710733299,0.9999607900452301
"f_eta[2,7]",0.6467447515324268,0.023260859061447838,0.33659104907793524,-0.03095115946452199,0.43886670106375847,0.6532343832452288,0.8602083288053192,1.3354426704367697,209.3888856022436,1.0146654425865085
"f_eta[3,7]",1.0824561866508728,0.01872513293330574,0.3633067916660953,0.35750265252106006,0.8378293900925988,1.0878988754182828,1.3409734684640662,1.776764442450341,376.44125641662583,1.001122144199584
"f_eta[4,7]",-0.6180547071911029,0.0193725150286713,0.33437253208822326,-1.3022516072662502,-0.8332438572080958,-0.589734681429414,-0.39623413129446183,-0.02741004479638301,297.9128079874741,1.000363900929982
"f_eta[5,7]",-0.9780928195770247,0.41204600179370954,0.8087516039635021,-2.0555570876347784,-1.4547189537316945,-1.1942360218183525,-0.8400473681419438,1.2906932595451472,3.852466768584901,1.439471814134025
"f_eta[6,7]",-0.16647057088104833,0.26858067920018663,0.9684210737354192,-1.7297625592159225,-0.8945237275482523,-0.2740504629299972,0.46897827461922437,1.9252104263913068,13.00106493824969,1.1012922822744529
"f_eta[7,7]",-0.3079562160833758,0.4429684052281322,1.0709972692254177,-2.184024915388411,-1.1080783229273197,-0.2990721776700439,0.4281067300333019,1.879761681129213,5.845628672495962,1.2384093895251846
"f_eta[8,7]",0.010038790487422018,0.033360607638694854,0.9137669865215974,-1.9014517136962836,-0.5623901548797149,0.048931744788182886,0.6003569397986719,1.8592535841409776,750.2448483775062,1.0069544299813318
"f_eta[1,8]",0.01636987298193268,0.027987907835951883,0.9914040250624636,-1.9291716867775555,-0.6255350904361614,-0.042581078651680426,0.6646759587295639,1.9566161392804937,1254.7594794090235,1.0005015933572254
"f_eta[2,8]",-0.7383474865652812,0.017818435751963204,0.35106015449379857,-1.4564729629966267,-0.9697389783612399,-0.7164445012592315,-0.4997673496058714,-0.09944495971160358,388.1717525075651,1.0028257898924415
"f_eta[3,8]",-1.597019403315261,0.026928570088447918,0.4616460793434678,-2.593307814845229,-1.8668636449654916,-1.5766382392379783,-1.2718342002292111,-0.7689304043505982,293.8946749916012,1.0093563965056846
"f_eta[4,8]",0.9885992401842424,0.020732561739394056,0.3763603946874485,0.24461651058898365,0.7344279192614358,0.9867169425169653,1.2506234387087374,1.7597796085232793,329.53526406785096,1.0123762611886797
"f_eta[5,8]",1.0728613905045463,0.4799436916315685,0.9056459843861667,-1.359287898991711,0.8244559287034363,1.2693492136519975,1.6475915820216818,2.28236257140737,3.5607079665577626,1.4973784334493705
"f_eta[6,8]",0.09934406788704202,0.10896058640505907,0.9465675089276029,-2.018293177451553,-0.47932953528167555,0.19182483681687595,0.7272388347656626,1.7889187874290622,75.46825749894869,1.0375080410531676
"f_eta[7,8]",0.10175998673869507,0.07206929180242604,0.9347916718437114,-1.8423880951361271,-0.5026401395524939,0.17612004093119005,0.714811608111524,1.9391252370918828,168.2399614861262,1.0211201051741394
"f_eta[8,8]",-0.02020923427150055,0.027255450955283103,0.875658439282566,-1.9152132783598552,-0.5508889957984096,0.0189087168249459,0.5405056974434763,1.6653964549022309,1032.1973294721813,1.0003039424494533
"f_eta[1,9]",-0.014749769132120078,0.028211341714651506,1.0636378395748411,-2.016766626034916,-0.7570264490004543,-0.04496817007630238,0.6873754736802837,2.2285063028724243,1421.4777807772819,0.9972586750206698
"f_eta[2,9]",0.572126764529958,0.023599041461833455,0.4398089864757861,-0.28764310764048096,0.2744912051773043,0.56725113347759,0.854168211775292,1.4845688031210176,347.3277406190953,1.0117111844460929
"f_eta[3,9]",-0.05791477235378391,0.03241402392128207,0.5544016917350157,-1.0806112508018817,-0.41862196322643297,-0.07760151015283065,0.32812558436702355,1.052894593810495,292.5386124180306,1.0075583193526472
"f_eta[4,9]",-1.8879939601795095,0.02365592614166574,0.4840739413225832,-2.90016752372453,-2.196565221374027,-1.8734963387269998,-1.5508434613399134,-0.9807949654827504,418.7390828632064,1.0018769748002774
"f_eta[5,9]",-0.5522381374592849,0.24224318895560965,0.7828845671592899,-1.8910304164553102,-1.062309288946434,-0.6337946863792653,-0.15163291041494875,1.2818940164338848,10.444612063244492,1.132724598160699
"f_eta[6,9]",0.08014681291419087,0.03078239264860934,0.9687272529253497,-1.817871175360488,-0.5918487872696495,0.06579183693397651,0.7592803999261464,1.9909912592778944,990.3718518709969,1.0037601387633048
"f_eta[7,9]",0.3105158030277477,0.38154254192341747,1.086718048251754,-1.7494517012958428,-0.5241155420268797,0.38756661331286485,1.1148214981284204,2.383333366031982,8.112371344385648,1.1589606580244858
"f_eta[8,9]",-0.18539357758054045,0.19079173496103655,0.971854430988864,-2.0675868187040023,-0.8479559424210413,-0.22697897785247603,0.4209317363656445,1.8469193288134653,25.946771284943587,1.0706913717683413
"f_eta[1,10]",0.020219929655272226,0.02522249119738164,1.1015638830829628,-2.270660912259734,-0.6949784773621901,-0.0009047640119875789,0.7638676776098983,2.256535974889669,1907.407202853753,0.9962878803193425
"f_eta[2,10]",-0.6431726642086715,0.023147378754916896,0.5386897630975769,-1.654780515516556,-1.0126893701995652,-0.6391241742040229,-0.3091174045771259,0.421887512599019,541.5939561462171,1.0018982365258962
"f_eta[3,10]",0.5953553760748421,0.03189328072162931,0.572849127946835,-0.47972468816060715,0.21010923585418045,0.5539788834887206,0.946972271008726,1.7734606731534113,322.61319155676796,1.004358542385196
"f_eta[4,10]",1.5718420793792598,0.02657232604110497,0.5928868939650616,0.41052523065343194,1.1796219008978879,1.5414628775355643,1.9531647977406945,2.847297850081146,497.8340016052945,1.0073920088830466
"f_eta[5,10]",-0.487348932194073,0.18547352018564878,0.9241262990019886,-2.2628020443412757,-1.0883538648328064,-0.4574798775935049,0.08472030090805596,1.1916689237418288,24.82554720037736,1.0612967333322134
"f_eta[6,10]",-0.0005379764457097435,0.0342738293617337,1.0467913398395787,-2.0201036018700913,-0.7223906077565807,0.02181546812939536,0.7225611422140203,2.021583197785761,932.8138414799861,1.0018496469603613
"f_eta[7,10]",-0.08657061495526856,0.05492094743789901,0.9735180296727663,-1.85479902777707,-0.8110444922088436,-0.07846337925766439,0.6152940898975929,1.7362000616485411,314.2041790183654,1.0220030144812893
"f_eta[8,10]",-0.010238572849676789,0.027270194360152992,0.9208569198220978,-1.8621568798163,-0.6223674166036317,-0.036275607494841086,0.5984777224290077,1.8800208343831113,1140.2703861113655,0.9973735518507733
"f[1,1]",-1.2149157080170776,0.01135333172630446,0.2140900654627493,-1.5714535371828575,-1.3417582059831359,-1.23526085515627,-1.1025614548585931,-0.7772083340598872,355.5874093452507,0.9990648946581807
"f[2,1]",-0.15046306827002437,0.011413711470879046,0.21679471288736943,-0.6075891336915235,-0.26791773535603786,-0.13251503116252805,-0.02615597180057846,0.21946593783075974,360.7809465513523,0.9998432285194644
"f[3,1]",-0.23027957122945103,0.011602002009502923,0.21766823717053219,-0.6747475400278311,-0.3516551254548437,-0.21537163625371883,-0.10655391087602069,0.14795770203368497,351.985073907684,1.0003210438706367
"f[4,1]",-0.17569849708976104,0.011341549137112926,0.21375951653885822,-0.6068175734603245,-0.295578541356155,-0.1612544457634169,-0.049580461454484526,0.19572176454708914,355.2271567213049,0.9997560590619856
"f[5,1]",-0.0604169445425051,0.049530730117341264,0.5795694078500295,-1.2530287131636013,-0.25050069836662164,-0.08605450795831293,0.07665991579508996,1.3393258225725257,136.9182839465173,1.0408356843873092
"f[6,1]",-0.003804534652653668,0.04968072352736671,0.5811541718748623,-1.4074664477758718,-0.1307264360326773,0.022624828240467534,0.18843631091312568,1.1430266256735804,136.83805589751404,1.0412300850749054
"f[7,1]",-0.03195804757545634,0.05151624529415875,0.5808276409323286,-1.4095822139444991,-0.16586390646834087,0.0008451138745097848,0.1579504168425684,1.1311120037062738,127.11773521662086,1.043239072886683
"f[8,1]",0.00458984421130538,0.049822925057113145,0.5830009504467945,-1.392920053245756,-0.12442313753061793,0.023650884061067228,0.19102247181116383,1.2144884965012563,136.92415946530065,1.0399357904876636
"f[1,2]",-0.9202274028633384,0.009545868518586848,0.19049425830739303,-1.270681561014181,-1.0284117694058268,-0.9314487979438217,-0.8134429351724518,-0.5372466185166037,398.22900048561297,0.9998319840615005
"f[2,2]",-0.1714376471217325,0.009616532545144203,0.19381467169229177,-0.5234485537822683,-0.281137378063254,-0.1603245596562723,-0.06272294176867532,0.17721107187913976,406.1966041290861,0.9994554625475968
"f[3,2]",-0.07651082204100472,0.009839420808737459,0.1947106968077041,-0.4774836513356142,-0.18469248742427075,-0.07368299966716682,0.025678683756451187,0.27558719916393254,391.59807885961806,1.0016559013017827
"f[4,2]",-0.2910491271343884,0.009518132452612535,0.19032154568831872,-0.6765680761366427,-0.40102830017588853,-0.28290305720948394,-0.1813144439185024,0.05645775718471445,399.8272815530178,1.0008574423298944
"f[5,2]",-0.06465721030539666,0.04973899875686562,0.5732297595671616,-1.207669464845587,-0.2483418049421019,-0.07783772375218001,0.06517605674896557,1.2788379650013115,132.8199708352442,1.0407359016446207
"f[6,2]",-0.015853151300291947,0.04973560993307989,0.5746540694212579,-1.3604154092850158,-0.14337602260774127,-0.004298792606909799,0.1655296684938437,1.1459508156649205,133.49901964534862,1.040875813219706
"f[7,2]",-0.03171295612699167,0.05086020686641128,0.5731997939607052,-1.379029916093371,-0.1612942756402216,-0.011797838754010786,0.15728634610831366,1.1016171591680304,127.01523225581475,1.0417991263142272
"f[8,2]",-0.012134477750619523,0.05040970717429379,0.5764428424916818,-1.3709428796470582,-0.1447497295296427,-0.004160025693653423,0.17516337303015328,1.149713834829231,130.76278232733316,1.0406023689316992
"f[1,3]",-0.6125414167048008,0.009339151488304427,0.18530155548777427,-0.9556289223209371,-0.7147400503240733,-0.614091301982683,-0.5091602717990561,-0.21030369510142477,393.6799436009054,1.0041701186522694
"f[2,3]",-0.024721403740176298,0.009458295726439147,0.18873502964304395,-0.4200711478446839,-0.1299813158087617,-0.025463267682194896,0.0856497093182807,0.3409048678878373,398.1798236796943,1.00304039092111
"f[3,3]",0.11407031772465283,0.009607262014546097,0.19004924059060183,-0.29628890386077805,0.009094629274375446,0.11724518200810868,0.21530908200673698,0.49199015480171987,391.32086672923253,1.0065498885266089
"f[4,3]",-0.19332230650909657,0.009296280063383133,0.18554390381075375,-0.5884018152151443,-0.29622630836937286,-0.1921778130905141,-0.08910690636410823,0.16370186250338148,398.3593194272173,1.0051740136154688
"f[5,3]",-0.0440463881124956,0.049946617963806464,0.5682057615347046,-1.156666573209764,-0.2266152044432952,-0.05257937685984137,0.09380504716503979,1.2790249895375814,129.41931411743354,1.0409677545256797
"f[6,3]",-0.014428429366501065,0.04952200246797811,0.5694663027627453,-1.3355767568266463,-0.14578118090866388,-0.0002715674501793876,0.16666748116677965,1.0809693984899806,132.23294370261343,1.040859937146175
"f[7,3]",-0.02137124652238782,0.05102342079105816,0.5674617074994904,-1.3681423750033948,-0.1535031117174991,-0.009399973421038927,0.15586948673434475,1.1141331442399018,123.68982562357212,1.0417130444646274
"f[8,3]",-0.021537904668894266,0.05108077280549688,0.5707820074215955,-1.3602559574488886,-0.16061293099092427,-0.013518812416596457,0.16843619865897858,1.086370855043444,124.86066131934822,1.0409281918600006
