,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
"f[3,2]",-0.09239469323165159,0.004595023656021154,0.21287329623955212,-0.5282495574498032,-0.21673770861159536,-0.08768140126656582,0.0313954767016251,0.3198515970602055,2146.183575745662,1.00316338744677
"f[4,2]",-0.30562971629704044,0.004623463587269832,0.21301792800006908,-0.7383651759028422,-0.42696519516315723,-0.3015830925885482,-0.1807934291922293,0.11439583228504546,2122.7430557086586,1.0028513181900702
"f[5,2]",-0.017580421423819857,0.01555059517711378,0.5426619724892492,-1.0637050200715612,-0.19524465668686816,-0.0630045363252423,0.09912308374067177,1.3400610642293036,1217.7685303047604,1.0050783553035552
"f[6,2]",-0.06644772889706349,0.015438208996794234,0.54343417630813,-1.4114067513369086,-0.18039039216674696,-0.02806963434399863,0.11037245319209835,0.9941316163770875,1239.0820428835068,1.0040350467936878
"f[7,2]",-0.0765804343541846,0.01570615242776936,0.5431289363789563,-1.408432939257138,-0.19933701464298215,-0.022150963335944504,0.1040248352427557,0.9672939360048771,1195.8212506226132,1.0067318568789116
"f[8,2]",-0.06031011043481104,0.015535775747826558,0.5427291089718385,-1.4113461384234913,-0.1806597397135345,-0.017980250456462073,0.11660180772147741,0.9995926227845687,1220.3947850928066,1.0043687664660508
"f[1,3]",-0.6033765499811621,0.0045346952051363715,0.19844789410798458,-1.0202992739156262,-0.7190450935621762,-0.6009447064924305,-0.4821487297566016,-0.21605381317165168,1915.1235015966245,1.0030335621518307
"f[2,3]",-0.03452132334328091,0.0045511146171449,0.2005450221157961,-0.41587803941411206,-0.1545308599268077,-0.03902461542915477,0.08405295754124543,0.37794718268737004,1941.7272557623407,1.002752140876667
"f[3,3]",0.10523733092437142,0.004531462059469072,0.20076100454644402,-0.29092161348595674,-0.014991844228612942,0.1052925877150876,0.22346024199700498,0.5169313025246982,1962.8270025334195,1.0027344603236594
"f[4,3]",-0.2013284932475459,0.004540139175011957,0.20013682550293113,-0.5929796371266224,-0.32334132733055576,-0.20288124230318832,-0.08377998514197879,0.2120113383021031,1943.191855824089,1.0028039320035647
"f[5,3]",0.005714676281139818,0.015654263019368436,0.541912808754673,-1.054218065841149,-0.17031684849416268,-0.04091515840924244,0.12253336889808913,1.3653763742766136,1198.3773153763543,1.0048436574844772
