,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
lengthscale[1],1.1750455505795485,0.016435775919837473,0.3642406727544556,0.6411355259952272,0.9084169430720699,1.1079017073558637,1.380480963045461,2.049762389313027,491.1299914891965,1.000709695728546
lengthscale[2],0.9502004992497349,0.4422155601339768,0.710956325678272,0.2902577784104956,0.33142990091164826,0.535235967719799,1.4914577476395772,2.5161946110509685,2.5847456046687416,2.0915927158087486
lengthscale[3],0.18469466765236342,0.000728335086221405,0.011326329014006833,0.16273520339030312,0.1769593194482665,0.18425808548647427,0.19227098454146552,0.2080470655221205,241.83317773690845,1.0010956251159568
lengthscale[4],1.2335427180440215,0.7314718090108113,1.097188746465926,0.180780990116888,0.20803123087357597,0.6175816032700334,2.2982783410756293,3.0761833052111105,2.249922210728621,2.980732310245774
alpha[1],4.048685361653699,0.06388708198172437,1.6791142455710901,1.6455333237173644,2.8182607499064485,3.7169422236124467,4.949087351571203,8.307159018901189,690.7714628246517,0.998576565363174
alpha[2],3.2587630867497577,0.10893132577170236,1.6985564061337912,0.9306936363159637,2.018919059300492,2.975552581366702,4.124947163015467,6.963996996514576,243.138855779488,1.0236152176979265
alpha[3],0.4140330471428932,0.012856105994176643,0.15987506686921582,0.20083436720852865,0.30247096741094326,0.38882529609216177,0.4791914721636549,0.8634893423071336,154.64738812804217,1.0032853864484828
alpha[4],0.5408548252522345,0.26156026632388835,0.5718508023116624,0.08131200245698603,0.1520206269929635,0.27162106566370303,0.7838201006200793,2.079795990493468,4.779934304889789,1.369242509358331
marginal_alpha,0.5839114340393086,0.00026165564844865254,0.009508293119026592,0.5662336282342247,0.5773237967761047,0.5836320334255676,0.5906837707502985,0.6021429125314848,1320.5197295305504,1.002449166428351
marginal_lengthscale,0.38474744066714267,0.0020601574848091524,0.00614024815579613,0.37312820231979255,0.3806648289841361,0.38463229773606544,0.3888744545555063,0.3969145111541117,8.883232024966578,1.1504294407501108
sigma,0.046060636891978216,0.0007996761508303516,0.0013485424296651794,0.043744827168122474,0.044992229205124835,0.04596302583440044,0.04715732896580504,0.04861311638290976,2.8438123943831095,1.7974527041286141
"f_eta[1,1]",-0.34586566679071296,0.00746201259766712,0.16139220947819014,-0.7755374918760174,-0.4224405335753958,-0.3186056190898886,-0.23078404415179468,-0.12589709999723497,467.792418092738,1.0017505974295164
"f_eta[2,1]",-0.4312931459161355,0.02306425814444652,0.5291888135696373,-1.5089803117037928,-0.7960857410678315,-0.4116051222444994,-0.0731208640123166,0.6066370349717465,526.4320596119809,1.0012098154496922
"f_eta[3,1]",-0.635555325129786,0.022966777272570512,0.5213219313049265,-1.6219755043224868,-0.9814607327036637,-0.6222903387428026,-0.26745857133536055,0.34023932420300146,515.2427310509692,1.0018327049561846
"f_eta[4,1]",-0.48818627735851455,0.023863841755212643,0.5305182244926643,-1.566208938592952,-0.8568968456016913,-0.47152221517660486,-0.13882676430074858,0.5520459585086884,494.219519339969,1.0006836054018682
"f_eta[5,1]",-0.018227667057416783,0.009664919540759239,0.15232967821587054,-0.2889654236538306,-0.06918397808013801,-0.027061621042812355,0.011721012676558975,0.31174636879017,248.4119954667216,1.0372198826140857
"f_eta[6,1]",0.043240451375381087,0.028902549266299617,0.5703001654165308,-1.0459520281169832,-0.3177946108075477,0.012465771934410872,0.428313057322654,1.2095246176893317,389.34508337223554,1.0274873379313987
"f_eta[7,1]",0.04306928593253863,0.06152487108105615,0.5750015041053865,-1.0761172911172854,-0.33907933272835644,0.02022488300127672,0.45820340691619355,1.143879492307363,87.3446958245487,1.049182510761831
"f_eta[8,1]",0.06933756398726884,0.027081487838614974,0.555105219213049,-1.040307080852399,-0.3049743897249181,0.04299753977084765,0.4376961050235287,1.1858578253884002,420.151172960951,1.0190387140061554
"f_eta[1,2]",0.8046070273875457,0.02159942402783022,0.3999891933390849,0.16632282793789344,0.5145681293195913,0.7325101919638316,1.0535421647365395,1.669642274708285,342.93528718562237,1.0102990083343673
