time,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270
5.5000,0.7156,0.8631,0.8115,0.8195,0.8316,0.8401,0.8293,0.8813,0.8953,0.8376,0.8966,0.9058,0.8128,0.8341,0.8321,0.8252,0.8465,0.8445,0.8240,0.8453,0.8433,0.8260,0.8473,0.8453,0.8285,0.8498,0.8478
11.0000,0.7756,0.8266,0.8280,0.8302,0.8294,0.8356,0.8679,0.8344,0.8443,0.8548,0.8523,0.8481,0.8480,0.7790,0.8510,0.8604,0.7914,0.8634,0.8593,0.7903,0.8623,0.8613,0.7923,0.8643,0.8638,0.7948,0.8668
16.5000,0.8012,0.8642,0.8492,0.8648,0.8572,0.8576,0.9016,0.8687,0.8722,0.8893,0.8915,0.8741,0.8832,0.8448,0.8768,0.8956,0.8572,0.8892,0.8944,0.8560,0.8881,0.8964,0.8580,0.8901,0.8989,0.8605,0.8926
22.0000,0.6867,0.8065,0.7753,0.8791,0.8804,0.8830,0.9307,0.8969,0.9032,0.9209,0.9216,0.9080,0.9171,0.8858,0.9004,0.9295,0.8982,0.9128,0.9284,0.8971,0.9117,0.9304,0.8991,0.9137,0.9329,0.9016,0.9162
27.5000,0.5861,0.6918,0.6523,0.8783,0.8760,0.8865,0.9501,0.9180,0.9266,0.9420,0.9474,0.9355,0.9402,0.9149,0.9201,0.9526,0.9273,0.9325,0.9515,0.9261,0.9313,0.9535,0.9281,0.9333,0.9559,0.9306,0.9358
33.0000,0.5528,0.6378,0.5948,0.8752,0.8754,0.8833,0.9597,0.9376,0.9410,0.9536,0.9641,0.9490,0.9581,0.9308,0.9319,0.9705,0.9432,0.9443,0.9693,0.9420,0.9431,0.9713,0.9440,0.9451,0.9738,0.9465,0.9476
38.5000,0.5458,0.6221,0.5769,0.8782,0.8809,0.8845,0.9691,0.9470,0.9501,0.9587,0.9746,0.9637,0.9691,0.9439,0.9430,0.9815,0.9563,0.9554,0.9804,0.9552,0.9542,0.9824,0.9572,0.9562,0.9849,0.9597,0.9587
44.0000,0.5383,0.6089,0.5684,0.8818,0.8821,0.8826,0.9750,0.9529,0.9556,0.9744,0.9852,0.9711,0.9780,0.9541,0.9494,0.9904,0.9665,0.9618,0.9893,0.9653,0.9607,0.9913,0.9673,0.9627,0.9938,0.9698,0.9652
49.5000,0.5331,0.6063,0.5669,0.8858,0.8860,0.8877,0.9823,0.9637,0.9634,0.9798,0.9915,0.9780,0.9875,0.9629,0.9615,0.9999,0.9753,0.9739,0.9987,0.9742,0.9727,1.0007,0.9762,0.9747,1.0032,0.9787,0.9772
